,flux_bb,flux_bb_lolim,flux_bb_hilim,flux_brems,flux_brems_hilim,flux_brems_lolim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,photflux_aper,photflux_aper_lolim,photflux_aper_hilim,flux_aper,flux_aper_lolim,flux_aper_hilim,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s
105,3.387e-11,3.374e-11,3.399e-11,3.872e-11,3.886e-11,3.856e-11,3.946e-11,3.932e-11,3.962e-11,0.004928,0.0048905,0.0049635,1.7385666666666667e-11,1.7323333333333333e-11,1.7444666666666666e-11,0.01249,,0.003297,0.001204,0.002721,0.01245,,0.003282,0.001127,0.002703,0.01253,,0.003313,0.001274,0.002737,3.968e-11,,8.141e-12,,4.336e-12,3.956e-11,,8.102e-12,,4.308e-12,3.979e-11,,8.179e-12,,4.365e-12
106,3.393e-11,3.379e-11,3.408e-11,3.84e-11,3.856e-11,3.82e-11,3.919e-11,3.902e-11,3.935e-11,0.0047598,0.0047192,0.004796399999999999,1.989625e-11,1.980525e-11,1.9981249999999996e-11,0.01244,0.004169,0.003286,0.001271,0.002633,0.01239,0.004145,0.003268,0.001181,0.002612,0.01248,0.004193,0.003302,0.001354,0.002653,3.965e-11,2.767e-11,8.118e-12,,4.147e-12,3.952e-11,2.751e-11,8.074e-12,,4.117e-12,3.978e-11,2.781e-11,8.158e-12,,4.177e-12
107,3.439e-11,3.428e-11,3.45e-11,3.897e-11,3.91e-11,3.882e-11,3.975e-11,3.962e-11,3.988e-11,0.0048234,0.004791800000000001,0.0048526,2.00195e-11,1.994475e-11,2.0088250000000003e-11,0.01259,0.004211,0.003326,0.001325,0.002665,0.01255,0.004191,0.003313,0.001255,0.00265,0.01262,0.004229,0.003339,0.001395,0.00268,3.992e-11,2.775e-11,8.214e-12,,4.194e-12,3.981e-11,2.762e-11,8.18e-12,,4.169e-12,4.003e-11,2.786e-11,8.246e-12,,4.217e-12
108,3.156e-11,3.143e-11,3.167e-11,3.566e-11,3.579e-11,3.55e-11,3.641e-11,3.627e-11,3.657e-11,0.005456249999999999,0.0054325,0.00547975,1.934375e-11,1.925925e-11,1.94245e-11,0.01205,0.00403,0.003179,,0.002566,0.01201,0.004008,0.003164,,0.002548,0.01209,0.004051,0.003194,,0.002584,3.843e-11,2.669e-11,8.082e-12,,4.173e-12,3.831e-11,2.654e-11,8.043e-12,,4.144e-12,3.855e-11,2.683e-11,8.118e-12,,4.2e-12
109,3.249e-11,3.225e-11,3.27e-11,3.656e-11,3.676e-11,3.633e-11,3.737e-11,3.713e-11,3.762e-11,0.00453194,0.00448972,0.00457616,1.5532519999999998e-11,1.536406e-11,1.57032e-11,0.01234,0.00403,0.003163,0.0005987,0.002528,0.01228,0.003995,0.003137,0.0005366,0.0025,0.01241,0.004066,0.003188,0.0006608,0.002556,3.819e-11,2.664e-11,7.828e-12,9.886e-13,4.016e-12,3.799e-11,2.641e-11,7.765e-12,6.833e-13,3.972e-12,3.839e-11,2.688e-11,7.891e-12,1.294e-12,4.061e-12
110,2.658e-14,2.326e-14,2.983e-14,3.39e-14,3.767e-14,3.017e-14,3.662e-14,3.321e-14,4.066e-14,1.09586e-05,9.4356e-06,1.2444600000000001e-05,1.85598e-14,1.58608e-14,2.12006e-14,2.731e-05,1.836e-06,4.45e-06,8.907e-06,1.229e-05,2.482e-05,1.212e-06,3.691e-06,6.455e-06,1.1e-05,2.965e-05,2.424e-06,5.209e-06,1.136e-05,1.358e-05,4.357e-14,1.246e-14,1.09e-14,5.339e-15,2.053e-14,3.976e-14,8.463e-15,8.925e-15,3.926e-15,1.823e-14,4.738e-14,1.646e-14,1.275e-14,6.753e-15,2.266e-14
111,4.474e-14,3.917e-14,4.877e-14,4.92e-14,6.431e-14,3.562e-14,6.228e-14,5.755e-14,6.553e-14,2.22302e-05,1.94202e-05,2.5005999999999997e-05,3.69824e-14,3.29418e-14,4.09808e-14,4.211e-05,4.042e-06,3.369e-06,3.56e-05,2.603e-05,3.913e-05,3.188e-06,2.733e-06,2.797e-05,2.408e-05,4.492e-05,4.895e-06,4.005e-06,4.322e-05,2.799e-05,8.413e-14,2.381e-14,8.062e-15,1.738e-14,5.153e-14,7.845e-14,1.871e-14,6.539e-15,1.337e-14,4.764e-14,8.982e-14,2.891e-14,9.584e-15,2.117e-14,5.542e-14
112,1.679e-13,1.575e-13,1.75e-13,2.677e-13,2.79e-13,2.54e-13,3.016e-13,2.895e-13,3.144e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,1.5073e-07,2.262e-08,2.7989999999999996e-07,2.06925e-16,,6.823000000000001e-16,2.915e-07,1.307e-07,5.442e-08,,1.263e-07,7.037e-08,2.011e-08,,,,5.127e-07,2.363e-07,1.179e-07,,2.527e-07,,6.803e-16,1.474e-16,,,,,,,,8.919e-16,1.361e-15,3.029e-16,,1.734e-16
114,,,,,,,,,,1.0613166666666667e-05,6.012666666666667e-07,2.0767533333333334e-05,7.926866666666667e-14,1.5987633333333333e-14,1.3950366666666665e-13,,,,3.109e-05,7.495e-07,,,,1.554e-06,2.498e-07,4.586e-07,,,6.062e-05,1.224e-06,3.199e-15,,,2.298e-13,4.807e-15,3.199e-16,,,4.596e-14,1.683e-15,6.079e-15,,,4.045e-13,7.932e-15
115,,,,,,,,,,1.99225e-08,,1.4695250000000002e-07,,,5.59775e-16,,7.969e-08,,,,,,,,,1.949e-07,1.682e-07,9.421e-08,,1.305e-07,,,,,,,,,,,7.285e-16,9.031e-16,2.615e-16,,3.46e-16
116,,,,,,,,,,4.8915e-07,2.0461250000000002e-07,7.73375e-07,1.6989999999999998e-15,6.877e-16,2.75745e-15,1.146e-06,2.033e-07,3.135e-07,,2.938e-07,6.587e-07,1.506e-08,1.3e-07,,1.469e-08,1.632e-06,3.916e-07,4.969e-07,,5.73e-07,3.246e-15,2.69e-15,8.6e-16,,,1.579e-15,8.07e-16,3.648e-16,,,4.825e-15,4.573e-15,1.329e-15,,3.028e-16
117,,,,,,,,,,1.7123333333333335e-07,,4.883666666666668e-07,2.212e-15,3.7620000000000003e-16,4.269366666666667e-15,3.628e-07,,1.509e-07,,,,,,,,7.457e-07,3.961e-07,3.233e-07,,,3.075e-15,3.561e-15,,,,7.096e-16,4.19e-16,,,,5.441e-15,6.703e-15,6.641e-16,,
118,,,,,,,,,,3.2539000000000003e-06,2.12468e-06,5.1355e-06,7.586333333333333e-15,4.776533333333333e-15,1.0339666666666667e-14,9.37e-06,,9.685e-07,,5.931e-06,6.474e-06,,2.324e-07,,3.917e-06,1.227e-05,7.035e-07,1.704e-06,3.166e-06,7.834e-06,1.104e-14,,2.323e-15,,9.396e-15,7.567e-15,,5.576e-16,,6.205e-15,1.452e-14,,4.089e-15,,1.241e-14
119,,,,,,,,,,2.58745e-06,1.18461e-06,3.930025e-06,2.89802e-15,2.00867e-15,4.36538e-15,3.357e-06,2.388e-07,,4.062e-06,2.692e-06,2.436e-06,2.654e-08,,3.869e-07,1.889e-06,4.277e-06,4.511e-07,,7.544e-06,3.448e-06,7.543e-15,,4.621e-16,,6.485e-15,5.441e-15,,5.135e-17,,4.551e-15,9.645e-15,1.52e-15,8.729e-16,1.484e-15,8.305e-15
120,,,,,,,,,,1.0162199999999999e-05,7.831400000000001e-06,1.24194e-05,1.3987200000000001e-14,1.06916e-14,1.71962e-14,1.787e-05,1.824e-06,2.671e-06,1.984e-05,8.606e-06,1.523e-05,1.003e-06,1.875e-06,1.399e-05,7.059e-06,2.051e-05,2.599e-06,3.468e-06,2.537e-05,1.015e-05,2.954e-14,1.119e-14,5.724e-15,9.702e-15,1.378e-14,2.517e-14,6.152e-15,4.017e-15,6.839e-15,1.128e-14,3.391e-14,1.594e-14,7.431e-15,1.241e-14,1.629e-14
121,1.75e-14,1.622e-14,1.868e-14,2.089e-14,2.193e-14,1.967e-14,2.233e-14,2.104e-14,2.361e-14,1.1253660000000001e-05,1.0340819999999999e-05,1.2167379999999998e-05,1.4591800000000002e-14,1.33744e-14,1.57982e-14,1.652e-05,5.173e-07,2.206e-06,2.754e-05,9.485e-06,1.563e-05,3.621e-07,1.959e-06,2.486e-05,8.893e-06,1.742e-05,6.639e-07,2.453e-06,3.022e-05,1.008e-05,2.496e-14,2.741e-15,5.198e-15,2.303e-14,1.703e-14,2.36e-14,1.905e-15,4.617e-15,2.078e-14,1.597e-14,2.631e-14,3.531e-15,5.78e-15,2.528e-14,1.809e-14
122,1.813e-13,1.721e-13,1.887e-13,3.064e-13,3.334e-13,2.494e-13,3.039e-13,2.875e-13,3.229e-13,0.000125796,0.00011942,0.000132122,3.52322e-13,3.34462e-13,3.70088e-13,0.0002437,5.481e-05,1.977e-05,0.0002085,0.0001022,0.0002345,5.051e-05,1.729e-05,0.0001971,9.77e-05,0.0002528,5.911e-05,2.21e-05,0.00022,0.0001066,7.717e-13,5.622e-13,4.831e-14,2.11e-13,1.684e-13,7.444e-13,5.248e-13,4.221e-14,1.998e-13,1.611e-13,7.99e-13,5.995e-13,5.404e-14,2.222e-13,1.757e-13
123,1.438e-13,1.36e-13,1.522e-13,2.37e-13,2.579e-13,2.101e-13,2.351e-13,2.175e-13,2.535e-13,0.000106754,0.00010052800000000001,0.00011293200000000001,2.99732e-13,2.82286e-13,3.17146e-13,0.0002001,4.542e-05,1.35e-05,0.0001878,8.695e-05,0.0001912,4.123e-05,1.111e-05,0.0001765,8.26e-05,0.0002089,4.961e-05,1.575e-05,0.0001991,9.13e-05,6.526e-13,4.81e-13,3.276e-14,1.873e-13,1.45e-13,6.258e-13,4.445e-13,2.683e-14,1.764e-13,1.379e-13,6.793e-13,5.176e-13,3.833e-14,1.983e-13,1.522e-13
124,,,,,,,,,,5.075e-07,3.2324e-07,2.6720800000000005e-06,3.2542e-15,2.061075e-15,4.48235e-15,1.551e-06,7.113e-07,2.752e-07,,,1.071e-06,4.238e-07,1.214e-07,,,2.03e-06,9.838e-07,4.29e-07,9.591e-06,3.266e-07,6.433e-15,5.792e-15,7.918e-16,,,4.445e-15,3.45e-15,3.493e-16,,,8.421e-15,8.01e-15,1.234e-15,,2.644e-16
125,8.315e-14,7.206e-14,9.411e-14,8.835e-14,9.759e-14,7.932e-14,8.917e-14,7.826e-14,1.001e-13,8.9376e-06,7.9138e-06,1.0066620000000001e-05,5.089475e-14,4.5193e-14,5.644425e-14,2.525e-05,1.133e-05,5.402e-06,,2.706e-06,2.299e-05,9.896e-06,4.597e-06,,2.086e-06,2.751e-05,1.268e-05,6.206e-06,6.121e-07,3.325e-06,1.01e-13,8.474e-14,1.37e-14,,4.139e-15,9.193e-14,7.399e-14,1.166e-14,,3.192e-15,1.101e-13,9.485e-14,1.574e-14,,5.087e-15
126,,,,,,,,,,5.1145e-06,3.88325e-06,6.469175e-06,2.2206999999999998e-14,1.6777250000000002e-14,2.7664850000000003e-14,1.22e-05,5.497e-06,2.761e-06,,,9.678e-06,4.014e-06,1.841e-06,,,1.473e-05,6.893e-06,3.63e-06,,6.237e-07,4.357e-14,3.746e-14,7.798e-15,,,3.456e-14,2.735e-14,5.199e-15,,,5.259e-14,4.697e-14,1.025e-14,,8.494e-16
127,7.885e-14,6.32e-14,8.926e-14,8.71e-14,9.514e-14,7.736e-14,8.299e-14,6.594e-14,9.265e-14,7.4984e-06,6.661840000000001e-06,1.09928e-05,4.02044e-14,3.6061499999999995e-14,4.68328e-14,2.209e-05,1.102e-05,3.349e-06,,1.033e-06,2.011e-05,9.864e-06,2.794e-06,,5.412e-07,2.407e-05,1.218e-05,3.904e-06,1.331e-05,1.5e-06,9.965e-14,9.181e-14,8.445e-15,,1.117e-15,9.071e-14,8.217e-14,7.066e-15,,3.615e-16,1.086e-13,1.015e-13,9.824e-15,1.24e-14,1.84e-15
128,6.937e-14,5.876e-14,7.664e-14,7.416e-14,7.887e-14,6.597e-14,7.147e-14,6.169e-14,7.959e-14,7.059740000000001e-06,6.35544e-06,1.1391e-05,3.0547000000000004e-14,2.75996e-14,3.972732e-14,2.105e-05,9.951e-06,3.81e-06,,4.877e-07,1.937e-05,8.971e-06,3.299e-06,,1.372e-07,2.272e-05,1.093e-05,4.292e-06,1.819e-05,8.23e-07,7.576e-14,6.737e-14,9.605e-15,,,6.935e-14,6.033e-14,8.318e-15,,,8.217e-14,7.441e-14,1.082e-14,3.077e-14,4.666e-16
129,8.827e-14,7.614e-14,9.742e-14,9.679e-14,1.143e-13,8.066e-14,8.98e-14,7.34e-14,9.996e-14,8.479600000000001e-06,7.69024e-06,1.15284e-05,4.327666e-14,3.951532e-14,4.96834e-14,2.493e-05,1.303e-05,3.306e-06,,1.132e-06,2.308e-05,1.19e-05,2.817e-06,,6.542e-07,2.678e-05,1.415e-05,3.767e-06,1.136e-05,1.585e-06,1.075e-13,9.941e-14,8.646e-15,,8.273e-16,9.944e-14,9.061e-14,7.384e-15,,1.426e-16,1.156e-13,1.082e-13,9.834e-15,1.33e-14,1.483e-15
130,2.368e-13,2.284e-13,2.441e-13,3.237e-13,3.416e-13,3.1e-13,3.213e-13,3.138e-13,3.302e-13,4.875e-05,4.6763999999999995e-05,5.0600000000000003e-05,1.6804200000000003e-13,1.62096e-13,1.73776e-13,0.0001078,3.573e-05,1.937e-05,5.126e-05,2.959e-05,0.0001056,3.45e-05,1.867e-05,4.654e-05,2.851e-05,0.0001098,3.688e-05,2.003e-05,5.568e-05,3.061e-05,3.693e-13,2.709e-13,4.786e-14,9.894e-14,5.321e-14,3.616e-13,2.616e-13,4.61e-14,8.981e-14,5.137e-14,3.77e-13,2.797e-13,4.962e-14,1.075e-13,5.506e-14
131,,,,,,,,,,1.10535e-05,8.893000000000001e-06,1.319225e-05,3.24115e-14,2.5783e-14,3.8900000000000003e-14,2.345e-05,5.394e-06,3.74e-06,,1.163e-05,1.995e-05,3.938e-06,2.715e-06,,8.969e-06,2.695e-05,6.763e-06,4.766e-06,,1.429e-05,6.348e-14,3.564e-14,9.206e-15,,2.132e-14,5.398e-14,2.603e-14,6.682e-15,,1.644e-14,7.297e-14,4.47e-14,1.173e-14,,2.62e-14
132,,,,,,,,,,5.65125e-06,4.0411999999999995e-06,7.192000000000001e-06,1.646525e-14,1.1589000000000001e-14,2.1161249999999997e-14,1.11e-05,1.89e-06,1.489e-06,,8.126e-06,8.602e-06,1.017e-06,8.018e-07,,5.744e-06,1.346e-05,2.762e-06,2.176e-06,,1.037e-05,3.22e-14,1.054e-14,3.691e-15,,1.943e-14,2.495e-14,5.678e-15,1.988e-15,,1.374e-14,3.904e-14,1.541e-14,5.395e-15,,2.48e-14
133,,,,,,,,,,2.1198000000000004e-06,1.7471200000000003e-06,2.55584e-06,8.8232e-15,7.2384e-15,1.0444740000000001e-14,6.025e-06,2.212e-06,1.311e-06,,1.051e-06,5.214e-06,1.744e-06,1.015e-06,,7.626e-07,6.836e-06,2.681e-06,1.592e-06,3.482e-07,1.322e-06,2.174e-14,1.741e-14,3.414e-15,,1.552e-15,1.871e-14,1.372e-14,2.642e-15,,1.12e-15,2.478e-14,2.109e-14,4.145e-15,2.237e-16,1.985e-15
134,2.086e-13,1.992e-13,2.154e-13,3.039e-13,3.148e-13,2.852e-13,3.618e-13,3.487e-13,3.736e-13,0.0004065564,0.0003787658,0.00043429899999999997,2.89695e-13,2.7968e-13,2.995125e-13,0.0001126,6.032e-06,1.248e-05,0.001803,9.867e-05,0.0001094,5.419e-06,1.17e-05,0.001672,9.531e-05,0.0001158,6.645e-06,1.325e-05,0.001934,0.0001018,5.794e-13,3.984e-14,3.064e-14,,5.089e-13,5.629e-13,3.588e-14,2.874e-14,,4.912e-13,5.96e-13,4.38e-14,3.255e-14,,5.257e-13
135,,,,,,,,,,3.22482e-05,2.7825799999999997e-05,5.8117999999999995e-05,1.3592400000000003e-13,1.181842e-13,1.65632e-13,9.418e-05,4.637e-05,1.342e-05,,7.271e-06,8.416e-05,4.031e-05,1.058e-05,,4.079e-06,0.0001042,5.243e-05,1.627e-05,0.0001074,1.029e-05,3.357e-13,2.924e-13,3.531e-14,,1.621e-14,2.999e-13,2.541e-13,2.783e-14,,9.091e-15,3.715e-13,3.307e-13,4.279e-14,6.024e-14,2.293e-14
136,3.736e-13,3.572e-13,3.889e-13,3.886e-13,4.028e-13,3.7e-13,3.924e-13,3.757e-13,4.073e-13,3.76748e-05,3.30722e-05,4.227360000000001e-05,1.846976e-13,1.73826e-13,1.951726e-13,9.767e-05,4.93e-05,1.429e-05,2.195e-05,5.164e-06,9.453e-05,4.74e-05,1.339e-05,5.69e-06,4.351e-06,0.0001008,5.119e-05,1.519e-05,3.821e-05,5.978e-06,4.456e-13,4.05e-13,3.905e-14,2.54e-14,8.438e-15,4.304e-13,3.885e-13,3.658e-14,6.627e-15,7.023e-15,4.599e-13,4.205e-13,4.151e-14,4.418e-14,9.773e-15
137,,,,,,,,,,1.8992e-07,3.4866e-08,6.286800000000001e-07,2.522e-16,5.483333333333334e-17,9.572666666666665e-16,6.325e-07,,3.171e-07,,,1.054e-07,,6.893e-08,,,1.124e-06,2.55e-07,5.652e-07,7.742e-07,4.25e-07,,,7.566e-16,,,,,1.645e-16,,,8.874e-16,,1.349e-15,,6.354e-16
138,,,,,,,,,,4.5546000000000003e-07,1.2916e-07,1.38914e-06,3.1145e-15,7.045e-16,6.2905e-15,1.328e-06,9.493e-07,,,,4.267e-07,2.191e-07,,,,2.181e-06,1.643e-06,5.312e-07,2.334e-06,2.565e-07,6.326e-15,6.132e-15,,,,1.703e-15,1.115e-15,,,,1.095e-14,1.087e-14,1.261e-15,2.081e-15,
139,1.528e-13,1.431e-13,1.615e-13,1.671e-13,1.759e-13,1.579e-13,1.71e-13,1.613e-13,1.802e-13,1.4660200000000002e-05,1.3878600000000001e-05,1.551892e-05,7.7673e-14,7.37314e-14,8.168702000000001e-14,4.093e-05,2.278e-05,7.867e-06,,1.724e-06,3.917e-05,2.153e-05,7.272e-06,,1.421e-06,4.27e-05,2.403e-05,8.461e-06,3.766e-07,2.027e-06,1.93e-13,1.724e-13,2.03e-14,,2.665e-15,1.847e-13,1.63e-13,1.876e-14,,2.197e-15,2.013e-13,1.819e-13,2.183e-14,2.731e-16,3.132e-15
140,,,,,,,,,,3.3942599999999996e-06,2.93796e-06,4.0425799999999995e-06,1.757154e-14,1.535614e-14,2.3260540000000004e-14,9.338e-06,5.76e-06,1.458e-06,,4.153e-07,8.338e-06,4.997e-06,1.132e-06,,2.228e-07,1.034e-05,6.523e-06,1.767e-06,9.752e-07,6.077e-07,4.368e-14,3.998e-14,3.604e-15,,5.937e-16,3.901e-14,3.467e-14,2.789e-15,,3.117e-16,4.836e-14,4.529e-14,4.377e-15,1.74e-14,8.757e-16
141,3.606e-14,2.892e-14,4.132e-14,4.01e-14,4.621e-14,3.308e-14,3.797e-14,2.969e-14,4.319e-14,3.66086e-06,3.2511799999999998e-06,5.03394e-06,1.846184e-14,1.651616e-14,2.0966739999999998e-14,1.09e-05,5.189e-06,1.804e-06,,4.113e-07,9.912e-06,4.625e-06,1.508e-06,,2.109e-07,1.189e-05,5.752e-06,2.099e-06,4.817e-06,6.117e-07,4.583e-14,4.105e-14,5.066e-15,,3.632e-16,4.166e-14,3.658e-14,4.237e-15,,1.038e-16,5e-14,4.552e-14,5.895e-15,2.809e-15,6.097e-16
142,3.135e-14,2.631e-14,3.461e-14,3.59e-14,3.916e-14,3.117e-14,3.74e-14,3.379e-14,4.067e-14,5.52268e-06,5.04086e-06,5.99452e-06,1.6769779999999996e-14,1.5228492000000002e-14,1.8270200000000003e-14,1.604e-05,4.823e-06,5.385e-06,1.754e-07,1.19e-06,1.503e-05,4.292e-06,4.94e-06,,9.423e-07,1.706e-05,5.32e-06,5.831e-06,3.406e-07,1.421e-06,4.12e-14,2.692e-14,1.321e-14,7.009e-16,1.818e-15,3.857e-14,2.393e-14,1.212e-14,8.246e-17,1.44e-15,4.384e-14,2.972e-14,1.43e-14,1.319e-15,2.172e-15
143,3.3e-14,2.545e-14,3.635e-14,4.047e-14,4.375e-14,3.607e-14,4.196e-14,3.815e-14,4.59e-14,6.370900000000001e-06,5.7917200000000005e-06,6.9292e-06,2.00186e-14,1.83696e-14,2.16148e-14,1.813e-05,5.532e-06,6.135e-06,6.775e-07,1.38e-06,1.701e-05,4.981e-06,5.647e-06,1.936e-07,1.127e-06,1.918e-05,6.082e-06,6.623e-06,1.129e-06,1.632e-06,4.957e-14,3.339e-14,1.487e-14,2.66e-16,1.997e-15,4.646e-14,3.001e-14,1.369e-14,5.6e-17,1.632e-15,5.25e-14,3.677e-14,1.598e-14,4.62e-16,2.362e-15
144,,,,,,,,,,4.884e-06,4.11772e-06,5.81084e-06,1.82114e-14,1.5248999999999998e-14,2.12533e-14,1.409e-05,4.399e-06,4.579e-06,,1.352e-06,1.242e-05,3.499e-06,3.792e-06,,8.776e-07,1.576e-05,5.298e-06,5.323e-06,8.702e-07,1.803e-06,4.478e-14,3.378e-14,1.059e-14,,1.907e-15,3.939e-14,2.687e-14,8.747e-15,,1.238e-15,5.016e-14,4.069e-14,1.232e-14,5.545e-16,2.542e-15
145,,,,,,,,,,9.756599999999999e-06,7.6086e-06,1.1825e-05,2.59912e-14,2.17774e-14,3.0119999999999996e-14,1.963e-05,5.062e-06,4.056e-06,1.313e-05,6.905e-06,1.772e-05,4.084e-06,3.362e-06,7.069e-06,5.808e-06,2.154e-05,5.983e-06,4.75e-06,1.885e-05,8.002e-06,6.004e-14,3.726e-14,9.782e-15,8.604e-15,1.427e-14,5.418e-14,3.006e-14,8.108e-15,4.529e-15,1.201e-14,6.589e-14,4.403e-14,1.146e-14,1.268e-14,1.654e-14
146,6.683e-13,6.493e-13,6.83e-13,7.582e-13,7.75e-13,7.37e-13,7.67e-13,7.494e-13,7.86e-13,9.364180000000001e-05,9.116580000000001e-05,9.61054e-05,3.318278e-13,3.2357660000000003e-13,3.4005239999999997e-13,0.0002717,8.788e-05,5.942e-05,4.599e-06,4.461e-05,0.0002665,8.52e-05,5.763e-05,3.679e-06,4.282e-05,0.0002769,9.056e-05,6.12e-05,5.467e-06,4.64e-05,8.24e-13,6.138e-13,1.493e-13,2.979e-15,6.906e-14,8.093e-13,5.951e-13,1.448e-13,2.383e-15,6.63e-14,8.387e-13,6.324e-13,1.538e-13,3.542e-15,7.182e-14
147,6.698e-13,6.612e-13,6.775e-13,7.309e-13,7.413e-13,7.201e-13,7.364e-13,7.257e-13,7.457e-13,9.3242e-05,9.025e-05,9.622999999999999e-05,3.24666e-13,3.17872e-13,3.31362e-13,0.0002578,8.231e-05,5.827e-05,3.082e-05,3.701e-05,0.0002546,8.086e-05,5.716e-05,2.311e-05,3.552e-05,0.000261,8.375e-05,5.938e-05,3.852e-05,3.85e-05,7.968e-13,5.918e-13,1.524e-13,2.368e-14,5.865e-14,7.875e-13,5.814e-13,1.495e-13,1.48e-14,5.616e-14,8.062e-13,6.022e-13,1.552e-13,3.207e-14,6.114e-14
148,6.557e-13,6.329e-13,6.739e-13,7.132e-13,7.314e-13,6.911e-13,7.173e-13,6.981e-13,7.367e-13,9.023399999999999e-05,8.474800000000001e-05,9.572199999999999e-05,3.35028e-13,3.17342e-13,3.52686e-13,0.0002501,8.16e-05,5.623e-05,2.839e-05,3.485e-05,0.0002441,7.888e-05,5.416e-05,1.454e-05,3.206e-05,0.0002561,8.433e-05,5.83e-05,4.225e-05,3.763e-05,7.906e-13,5.985e-13,1.47e-13,8.525e-14,5.379e-14,7.727e-13,5.786e-13,1.416e-13,4.466e-14,4.915e-14,8.084e-13,6.183e-13,1.524e-13,1.259e-13,5.843e-14
149,6.97e-13,6.865e-13,7.066e-13,7.583e-13,7.686e-13,7.473e-13,7.637e-13,7.534e-13,7.737e-13,9.4544e-05,9.1526e-05,9.747e-05,3.29414e-13,3.2424e-13,3.358832e-13,0.0002629,8.494e-05,5.73e-05,2.734e-05,4.024e-05,0.0002596,8.345e-05,5.618e-05,1.972e-05,3.868e-05,0.0002662,8.643e-05,5.842e-05,3.451e-05,4.179e-05,8.206e-13,6.135e-13,1.509e-13,,6.207e-14,8.109e-13,6.028e-13,1.48e-13,,5.95e-14,8.302e-13,6.242e-13,1.538e-13,6.566e-15,6.465e-14
150,6.533e-13,6.343e-13,6.74e-13,7.235e-13,7.422e-13,7.011e-13,7.267e-13,7.082e-13,7.472e-13,9.5994e-05,8.9656e-05,0.00010231199999999999,3.4553e-13,3.2714399999999994e-13,3.63918e-13,0.0002587,8.292e-05,5.649e-05,4.113e-05,4.073e-05,0.0002522,8.001e-05,5.429e-05,2.414e-05,3.764e-05,0.0002651,8.584e-05,5.869e-05,5.812e-05,4.381e-05,8.027e-13,6.002e-13,1.477e-13,1.147e-13,6.235e-14,7.838e-13,5.792e-13,1.42e-13,7.341e-14,5.731e-14,8.216e-13,6.212e-13,1.534e-13,1.56e-13,6.739e-14
151,6.833e-13,6.694e-13,6.986e-13,7.474e-13,7.637e-13,7.322e-13,7.507e-13,7.352e-13,7.669e-13,9.361599999999999e-05,8.900000000000001e-05,9.8112e-05,4.47302e-13,4.03526e-13,4.910599999999999e-13,0.0002621,8.504e-05,5.789e-05,2.429e-05,3.876e-05,0.000257,8.274e-05,5.616e-05,1.272e-05,3.638e-05,0.0002672,8.733e-05,5.963e-05,3.527e-05,4.113e-05,8.37e-13,6.303e-13,1.521e-13,5.547e-13,6.241e-14,8.219e-13,6.134e-13,1.475e-13,3.764e-13,5.843e-14,8.522e-13,6.472e-13,1.566e-13,7.329e-13,6.64e-14
152,6.805e-13,6.615e-13,6.962e-13,7.358e-13,7.538e-13,7.15e-13,7.422e-13,7.252e-13,7.602e-13,9.3726e-05,8.813999999999999e-05,9.932999999999999e-05,3.2661600000000004e-13,3.1442679999999997e-13,3.38828e-13,0.0002551,8.52e-05,5.395e-05,3.564e-05,3.874e-05,0.0002493,8.252e-05,5.199e-05,2.092e-05,3.597e-05,0.000261,8.787e-05,5.592e-05,5.036e-05,4.15e-05,8.036e-13,6.107e-13,1.43e-13,1.872e-14,5.706e-14,7.863e-13,5.916e-13,1.379e-13,3.744e-15,5.259e-14,8.209e-13,6.298e-13,1.482e-13,3.37e-14,6.154e-14
153,,,,,,,,,,1.3262e-06,1.02178e-06,1.76996e-06,6.029039999999999e-15,4.70686e-15,7.380859999999999e-15,3.701e-06,1.678e-06,6.979e-07,,5.541e-07,3.04e-06,1.258e-06,4.736e-07,,3.373e-07,4.362e-06,2.097e-06,9.222e-07,6.976e-07,7.71e-07,1.488e-14,1.286e-14,1.621e-15,,7.842e-16,1.228e-14,9.694e-15,1.1e-15,,4.603e-16,1.749e-14,1.603e-14,2.142e-15,1.513e-16,1.091e-15
